ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,category_id,category_name,keyword,source_id,model
2026-07-12,10.821429482843573,31.657392114287834,47.441052471208465,10.821429482843573,10.821429482843573,2.686468885460777,2.686468885460777,2.686468885460777,3.7883333552070786,3.7883333552070786,3.7883333552070786,-1.1018644697463018,-1.1018644697463018,-1.1018644697463018,0.0,0.0,0.0,39.89286308471074,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-07-19,10.920113037101645,31.922704298998948,48.504382854980925,10.920113037101645,10.920113037101645,2.6803028022563358,2.6803028022563358,2.6803028022563358,3.7883333552070786,3.7883333552070786,3.7883333552070786,-1.1080305529507428,-1.1080305529507428,-1.1080305529507428,0.0,0.0,0.0,40.18932261140113,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-07-26,11.018796591359722,33.744650689002334,49.63125191660914,11.018796591359722,11.018796591359722,2.747076647536333,2.747076647536333,2.747076647536333,3.7883333552070786,3.7883333552070786,3.7883333552070786,-1.0412567076707455,-1.0412567076707455,-1.0412567076707455,0.0,0.0,0.0,41.28827539143696,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-08-02,11.117480145617801,35.209306113274906,50.603440415569764,11.117480145617801,11.117480145617801,2.854622227890017,2.854622227890017,2.854622227890017,3.7883333552070786,3.7883333552070786,3.7883333552070786,-0.9337111273170613,-0.9337111273170613,-0.9337111273170613,0.0,0.0,0.0,42.85368608742432,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-08-09,11.216163699875878,37.69094459493287,54.551426105634086,11.216163699875878,11.216163699875878,3.084641250978665,3.084641250978665,3.084641250978665,3.7883333552070786,3.7883333552070786,3.7883333552070786,-0.7036921042284139,-0.7036921042284139,-0.7036921042284139,0.0,0.0,0.0,45.8140049262425,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-08-16,11.314847254133955,42.20062529539119,58.903104513940605,11.314847254133955,11.314847254133955,3.4520970191497726,3.4520970191497726,3.4520970191497726,3.7883333552070786,3.7883333552070786,3.7883333552070786,-0.3362363360573058,-0.3362363360573058,-0.3362363360573058,0.0,0.0,0.0,50.374797732264774,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-08-23,11.413530808392034,46.08341733087422,62.477150160846186,11.413530808392034,11.413530808392034,3.7687496307067607,3.7687496307067607,3.7687496307067607,3.7883333552070786,3.7883333552070786,3.7883333552070786,-0.01958372450031804,-0.01958372450031804,-0.01958372450031804,0.0,0.0,0.0,54.42827082757975,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-08-30,11.512214362650111,46.891756980496616,63.153370769736476,11.51105195579597,11.512970998810172,3.7881892778541557,3.7881892778541557,3.7881892778541557,3.7883333552070786,3.7883333552070786,3.7883333552070786,-0.0001440773529227668,-0.0001440773529227668,-0.0001440773529227668,0.0,0.0,0.0,55.122661375599876,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-09-06,11.610897916908183,44.45124342682262,59.69773408348573,11.607938346287012,11.614408251215261,3.499114334998617,3.499114334998617,3.499114334998617,3.7883333552070786,3.7883333552070786,3.7883333552070786,-0.2892190202084618,-0.2892190202084618,-0.2892190202084618,0.0,0.0,0.0,52.23875726016718,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-09-13,11.709581471166262,41.40067927107882,56.929558013318676,11.70344664029497,11.716689463416857,3.1946260686617203,3.1946260686617203,3.1946260686617203,3.7883333552070786,3.7883333552070786,3.7883333552070786,-0.5937072865453579,-0.5937072865453579,-0.5937072865453579,0.0,0.0,0.0,49.11731569207226,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-09-20,11.808265025424339,41.651989726557886,57.32813983576029,11.798122519655362,11.820111700603167,3.177975067796102,3.177975067796102,3.177975067796102,3.7883333552070786,3.7883333552070786,3.7883333552070786,-0.6103582874109768,-0.6103582874109768,-0.6103582874109768,0.0,0.0,0.0,49.33463687015159,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-09-27,11.906948579682416,44.68095224145018,60.8584304080026,11.891636895883568,11.923764078398483,3.4160240832176294,3.4160240832176294,3.4160240832176294,3.7883333552070786,3.7883333552070786,3.7883333552070786,-0.37230927198944924,-0.37230927198944924,-0.37230927198944924,0.0,0.0,0.0,52.58137168551149,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-10-04,12.005632133940495,46.62129529391972,62.46235813247849,11.986651935053782,12.02733427565118,3.559856907428525,3.559856907428525,3.559856907428525,3.7883333552070786,3.7883333552070786,3.7883333552070786,-0.22847644777855358,-0.22847644777855358,-0.22847644777855358,0.0,0.0,0.0,54.74396461399443,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-10-11,12.104315688198577,44.2924169924469,61.438610870621865,12.079987715259904,12.133284458429612,3.3472003107035704,3.3472003107035704,3.3472003107035704,3.7883333552070786,3.7883333552070786,3.7883333552070786,-0.4411330445035084,-0.4411330445035084,-0.4411330445035084,0.0,0.0,0.0,52.619884920590955,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-10-18,12.202999242456656,39.88349772890581,56.23265395165499,12.171119802570297,12.237652699240247,2.9437052400199284,2.9437052400199284,2.9437052400199284,3.7883333552070786,3.7883333552070786,3.7883333552070786,-0.8446281151871502,-0.8446281151871502,-0.8446281151871502,0.0,0.0,0.0,48.12503205643553,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-10-25,12.301682796714728,39.0136166294462,54.884881601458325,12.263105406750595,12.343247742511133,2.8214795315704855,2.8214795315704855,2.8214795315704855,3.7883333552070786,3.7883333552070786,3.7883333552070786,-0.9668538236365931,-0.9668538236365931,-0.9668538236365931,0.0,0.0,0.0,47.0106290115181,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-11-01,12.400366350972805,45.33054985525281,60.82507497048957,12.354998507581945,12.449299843298482,3.285858524366055,3.285858524366055,3.285858524366055,3.788333355207078,3.788333355207078,3.788333355207078,-0.5024748308410234,-0.5024748308410234,-0.5024748308410234,0.0,0.0,0.0,53.1462158305788,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2026-11-08,12.499049905230883,56.0578238279338,73.11796536316326,12.445888766359788,12.555787206179515,4.1573912814994145,4.1573912814994145,4.1573912814994145,3.7883333552070786,3.7883333552070786,3.7883333552070786,0.36905792629233536,0.36905792629233536,0.36905792629233536,0.0,0.0,0.0,64.46249100826384,electronics,Electronics,headphones,SRC-TRENDS-001,prophet
2021-08-15,11.613551,39.71224619233102,52.29295929774683,11.613551,11.613551,2.9730089975456284,2.9730089975456284,2.9730089975456284,3.182817684216486,3.182817684216486,3.182817684216486,-0.2098086866708575,-0.2098086866708575,-0.2098086866708575,0.0,0.0,0.0,46.14074261645503,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-08-22,11.796621438461537,40.206488753266356,52.51367010105807,11.796621438461537,11.796621438461537,2.9364559382840074,2.9364559382840074,2.9364559382840074,3.182817684216486,3.182817684216486,3.182817684216486,-0.2463617459324788,-0.2463617459324788,-0.2463617459324788,0.0,0.0,0.0,46.43688051312035,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-08-29,11.979691876923077,40.751311984439134,53.01284601750734,11.979691876923077,11.979691876923077,2.903050080015289,2.903050080015289,2.903050080015289,3.182817684216486,3.182817684216486,3.182817684216486,-0.27976760420119695,-0.27976760420119695,-0.27976760420119695,0.0,0.0,0.0,46.757337338783124,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-09-05,12.162762315384615,40.21582008891689,52.335726086161856,12.162762315384615,12.162762315384615,2.8265251860791283,2.8265251860791283,2.8265251860791283,3.182817684216486,3.182817684216486,3.182817684216486,-0.3562924981373578,-0.3562924981373578,-0.3562924981373578,0.0,0.0,0.0,46.541116332113326,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-09-12,12.345832753846153,39.572832012933475,51.548699169725644,12.345832753846153,12.345832753846153,2.6973426745913214,2.6973426745913214,2.6973426745913214,3.182817684216486,3.182817684216486,3.182817684216486,-0.4854750096251649,-0.4854750096251649,-0.4854750096251649,0.0,0.0,0.0,45.646774294162675,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-09-19,12.528903192307691,38.18263461192958,51.34710379017653,12.528903192307691,12.528903192307691,2.5883499860362944,2.5883499860362944,2.5883499860362944,3.182817684216486,3.182817684216486,3.182817684216486,-0.5944676981801917,-0.5944676981801917,-0.5944676981801917,0.0,0.0,0.0,44.95808959516739,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-09-26,12.71197363076923,39.31344135091557,51.79120792030717,12.71197363076923,12.71197363076923,2.5881285957429663,2.5881285957429663,2.5881285957429663,3.182817684216486,3.182817684216486,3.182817684216486,-0.5946890884735195,-0.5946890884735195,-0.5946890884735195,0.0,0.0,0.0,45.61219609289361,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-10-03,12.895044069230769,41.69923423257975,53.50324862780871,12.895044069230769,12.895044069230769,2.6843752369720444,2.6843752369720444,2.6843752369720444,3.182817684216486,3.182817684216486,3.182817684216486,-0.4984424472444416,-0.4984424472444416,-0.4984424472444416,0.0,0.0,0.0,47.51018104833707,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-10-10,13.078114507692307,43.118848372841285,55.17731448342174,13.078114507692307,13.078114507692307,2.7555010773488773,2.7555010773488773,2.7555010773488773,3.182817684216486,3.182817684216486,3.182817684216486,-0.42731660686760875,-0.42731660686760875,-0.42731660686760875,0.0,0.0,0.0,49.11487312333044,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-10-17,13.261184946486235,43.15167006962243,55.57836119717301,13.261184946486235,13.261184946486235,2.7166356668197977,2.7166356668197977,2.7166356668197977,3.182817684216486,3.182817684216486,3.182817684216486,-0.4661820173966884,-0.4661820173966884,-0.4661820173966884,0.0,0.0,0.0,49.28699295640453,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-10-24,13.444255385280163,43.15018606303324,55.51043997068407,13.444255385280163,13.444255385280163,2.6572439653111664,2.6572439653111664,2.6572439653111664,3.182817684216486,3.182817684216486,3.182817684216486,-0.5255737189053192,-0.5255737189053192,-0.5255737189053192,0.0,0.0,0.0,49.16892187591803,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-10-31,13.627325824074088,45.37402930464931,57.85621966123981,13.627325824074088,13.627325824074088,2.774217224578762,2.774217224578762,2.774217224578762,3.182817684216486,3.182817684216486,3.182817684216486,-0.4086004596377241,-0.4086004596377241,-0.4086004596377241,0.0,0.0,0.0,51.4324878501674,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-11-07,13.810396262868016,51.12065280938295,62.957488472519394,13.810396262868016,13.810396262868016,3.133011260016289,3.133011260016289,3.133011260016289,3.182817684216486,3.182817684216486,3.182817684216486,-0.04980642420019646,-0.04980642420019646,-0.04980642420019646,0.0,0.0,0.0,57.07852325972039,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-11-14,13.993466701661944,56.602175121127715,69.65717159367587,13.993466701661944,13.993466701661944,3.527976322253794,3.527976322253794,3.527976322253794,3.182817684216486,3.182817684216486,3.182817684216486,0.3451586380373085,0.3451586380373085,0.3451586380373085,0.0,0.0,0.0,63.36208589137218,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-11-21,14.176537140455869,59.49702286764079,72.1629063931149,14.176537140455869,14.176537140455869,3.648398305041616,3.648398305041616,3.648398305041616,3.182817684216486,3.182817684216486,3.182817684216486,0.4655806208251302,0.4655806208251302,0.4655806208251302,0.0,0.0,0.0,65.89819121505458,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-11-28,14.359607579249797,57.19465916740251,69.40884160404171,14.359607579249797,14.359607579249797,3.415543684451623,3.415543684451623,3.415543684451623,3.1828176842164857,3.1828176842164857,3.1828176842164857,0.23272600023513706,0.23272600023513706,0.23272600023513706,0.0,0.0,0.0,63.4054745577601,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-12-05,14.542678018043725,53.68047423557068,66.17261953916775,14.542678018043725,14.542678018043725,3.1211071949207136,3.1211071949207136,3.1211071949207136,3.182817684216486,3.182817684216486,3.182817684216486,-0.06171048929577194,-0.06171048929577194,-0.06171048929577194,0.0,0.0,0.0,59.9319350135753,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-12-12,14.72574845683765,54.96125146089,67.3244951152412,14.72574845683765,14.72574845683765,3.1732290843661533,3.1732290843661533,3.1732290843661533,3.182817684216486,3.182817684216486,3.182817684216486,-0.009588599850332447,-0.009588599850332447,-0.009588599850332447,0.0,0.0,0.0,61.45392174913488,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-12-19,14.89912988640081,63.71824810415986,76.3126395209582,14.89912988640081,14.89912988640081,3.6827507240243245,3.6827507240243245,3.6827507240243245,3.182817684216486,3.182817684216486,3.182817684216486,0.49993303980783826,0.49993303980783826,0.49993303980783826,0.0,0.0,0.0,69.76891126287585,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2021-12-26,15.072511315963968,73.6760836848775,86.32457136881837,15.072511315963968,15.072511315963968,4.323876661086901,4.323876661086901,4.323876661086901,3.182817684216486,3.182817684216486,3.182817684216486,1.1410589768704154,1.1410589768704154,1.1410589768704154,0.0,0.0,0.0,80.24419121902878,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-01-02,15.245892745527126,79.59495873453416,91.81962932765006,15.245892745527126,15.245892745527126,4.631295874246878,4.631295874246878,4.631295874246878,3.182817684216486,3.182817684216486,3.182817684216486,1.448478190030392,1.448478190030392,1.448478190030392,0.0,0.0,0.0,85.85413291709732,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-01-09,15.419274175090283,77.54449079460552,89.84478916425256,15.419274175090283,15.419274175090283,4.43422687777429,4.43422687777429,4.43422687777429,3.182817684216486,3.182817684216486,3.182817684216486,1.2514091935578044,1.2514091935578044,1.2514091935578044,0.0,0.0,0.0,83.79183415804661,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-01-16,15.59265560465344,71.84116571855954,83.75617854829859,15.59265560465344,15.59265560465344,3.9853426656143753,3.9853426656143753,3.9853426656143753,3.182817684216486,3.182817684216486,3.182817684216486,0.802524981397889,0.802524981397889,0.802524981397889,0.0,0.0,0.0,77.73473125610991,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-01-23,15.766037034216602,67.72291285149413,79.57057364294917,15.766037034216602,15.766037034216602,3.674516958825723,3.674516958825723,3.674516958825723,3.182817684216486,3.182817684216486,3.182817684216486,0.49169927460923685,0.49169927460923685,0.49169927460923685,0.0,0.0,0.0,73.69860748991992,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-01-30,15.93941846377976,67.91433510502384,80.08563067880073,15.93941846377976,15.93941846377976,3.6507314620361155,3.6507314620361155,3.6507314620361155,3.182817684216486,3.182817684216486,3.182817684216486,0.46791377781962973,0.46791377781962973,0.46791377781962973,0.0,0.0,0.0,74.12995493605989,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-02-06,16.112799893342917,69.74774724466135,82.36263345675982,16.112799893342917,16.112799893342917,3.738593709348253,3.738593709348253,3.738593709348253,3.182817684216486,3.182817684216486,3.182817684216486,0.5557760251317672,0.5557760251317672,0.5557760251317672,0.0,0.0,0.0,76.35201221458195,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-02-13,16.08588928059838,68.86311955587543,81.28272261052331,16.08588928059838,16.08588928059838,3.6883109987740763,3.6883109987740763,3.6883109987740763,3.182817684216486,3.182817684216486,3.182817684216486,0.5054933145575902,0.5054933145575902,0.5054933145575902,0.0,0.0,0.0,75.4156516392914,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-02-20,16.05897866785385,64.81730092264772,77.14032294443011,16.05897866785385,16.05897866785385,3.4501486003724118,3.4501486003724118,3.4501486003724118,3.182817684216486,3.182817684216486,3.182817684216486,0.26733091615592597,0.26733091615592597,0.26733091615592597,0.0,0.0,0.0,71.46484144216024,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-02-27,16.032068055109313,61.1598695553453,73.44059432354376,16.032068055109313,16.032068055109313,3.1887942745693882,3.1887942745693882,3.1887942745693882,3.182817684216486,3.182817684216486,3.182817684216486,0.005976590352902045,0.005976590352902045,0.005976590352902045,0.0,0.0,0.0,67.15503487874868,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-03-06,16.00515744236478,58.61780975444655,71.27208544871417,16.00515744236478,16.00515744236478,3.074671834882275,3.074671834882275,3.074671834882275,3.182817684216486,3.182817684216486,3.182817684216486,-0.10814584933421112,-0.10814584933421112,-0.10814584933421112,0.0,0.0,0.0,65.2157642432602,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-03-13,15.978246829620247,59.7280031142668,72.0430965411152,15.978246829620247,15.978246829620247,3.1166167858066274,3.1166167858066274,3.1166167858066274,3.1828176842164857,3.1828176842164857,3.1828176842164857,-0.06620089840985814,-0.06620089840985814,-0.06620089840985814,0.0,0.0,0.0,65.77631910657624,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-03-20,15.951336216875712,60.74829337723858,72.877481031267,15.951336216875712,15.951336216875712,3.200586930901184,3.200586930901184,3.200586930901184,3.182817684216486,3.182817684216486,3.182817684216486,0.017769246684698176,0.017769246684698176,0.017769246684698176,0.0,0.0,0.0,67.00497444301885,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-03-27,15.924425604131176,61.06135973453281,73.5654258135192,15.924425604131176,15.924425604131176,3.2392913447131217,3.2392913447131217,3.2392913447131217,3.182817684216486,3.182817684216486,3.182817684216486,0.05647366049663542,0.05647366049663542,0.05647366049663542,0.0,0.0,0.0,67.50827963312132,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-04-03,15.897514991386643,61.30728018010441,73.90762226116173,15.897514991386643,15.897514991386643,3.2387458788226278,3.2387458788226278,3.2387458788226278,3.182817684216486,3.182817684216486,3.182817684216486,0.05592819460614179,0.05592819460614179,0.05592819460614179,0.0,0.0,0.0,67.38552615326108,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-04-10,15.87060438103824,61.363453595792905,73.47674827010044,15.87060438103824,15.87060438103824,3.2324202353947085,3.2324202353947085,3.2324202353947085,3.182817684216486,3.182817684216486,3.182817684216486,0.0496025511782229,0.0496025511782229,0.0496025511782229,0.0,0.0,0.0,67.17106713025015,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-04-17,15.843693770689832,60.71248871613962,73.10667905830552,15.843693770689832,15.843693770689832,3.205307882803945,3.205307882803945,3.205307882803945,3.182817684216486,3.182817684216486,3.182817684216486,0.02249019858745924,0.02249019858745924,0.02249019858745924,0.0,0.0,0.0,66.6276103066137,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-04-24,15.816783160341426,59.107920389951836,71.08538680925618,15.816783160341426,15.816783160341426,3.115978250987136,3.115978250987136,3.115978250987136,3.182817684216486,3.182817684216486,3.182817684216486,-0.06683943322934953,-0.06683943322934953,-0.06683943322934953,0.0,0.0,0.0,65.1015354885449,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-05-01,15.789872549993019,57.01949731926313,69.47956406333576,15.789872549993019,15.789872549993019,2.9732185987829878,2.9732185987829878,2.9732185987829878,3.182817684216486,3.182817684216486,3.182817684216486,-0.20959908543349787,-0.20959908543349787,-0.20959908543349787,0.0,0.0,0.0,62.73661528804522,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-05-08,15.762961939644615,54.702668300678,67.25906320557385,15.762961939644615,15.762961939644615,2.849797648104917,2.849797648104917,2.849797648104917,3.182817684216486,3.182817684216486,3.182817684216486,-0.33302003611156944,-0.33302003611156944,-0.33302003611156944,0.0,0.0,0.0,60.68421380241116,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-05-15,15.736051329296208,54.29844207138422,66.24936041569201,15.736051329296208,15.736051329296208,2.808314985804648,2.808314985804648,2.808314985804648,3.182817684216486,3.182817684216486,3.182817684216486,-0.37450269841183814,-0.37450269841183814,-0.37450269841183814,0.0,0.0,0.0,59.9278400947499,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-05-22,15.709140718947804,54.20442184536002,66.21286989618099,15.709140718947804,15.709140718947804,2.8358823730947575,2.8358823730947575,2.8358823730947575,3.182817684216486,3.182817684216486,3.182817684216486,-0.3469353111217282,-0.3469353111217282,-0.3469353111217282,0.0,0.0,0.0,60.258415980276986,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-05-29,15.682230108599398,54.452069282863505,66.75516294662985,15.682230108599398,15.682230108599398,2.871007055751212,2.871007055751212,2.871007055751212,3.182817684216486,3.182817684216486,3.182817684216486,-0.31181062846527396,-0.31181062846527396,-0.31181062846527396,0.0,0.0,0.0,60.70602340030237,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-06-05,15.655320949481416,54.6492819358721,66.40112988807407,15.655320949481416,15.655320949481416,2.8829365436819256,2.8829365436819256,2.8829365436819256,3.182817684216486,3.182817684216486,3.182817684216486,-0.2998811405345603,-0.2998811405345603,-0.2998811405345603,0.0,0.0,0.0,60.78861781781061,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-06-12,15.628411790363433,55.462099271534555,67.79493318999072,15.628411790363433,15.628411790363433,2.8994589913904547,2.8994589913904547,2.8994589913904547,3.1828176842164857,3.1828176842164857,3.1828176842164857,-0.2833586928260311,-0.2833586928260311,-0.2833586928260311,0.0,0.0,0.0,60.94235087708528,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-06-19,15.60150263124545,55.09794027501252,67.50991822691833,15.60150263124545,15.60150263124545,2.9544056263520515,2.9544056263520515,2.9544056263520515,3.182817684216486,3.182817684216486,3.182817684216486,-0.22841205786443414,-0.22841205786443414,-0.22841205786443414,0.0,0.0,0.0,61.69466978454334,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-06-26,15.574593472127468,56.47489013233371,69.40231457204575,15.574593472127468,15.574593472127468,3.032771456859902,3.032771456859902,3.032771456859902,3.182817684216486,3.182817684216486,3.182817684216486,-0.1500462273565843,-0.1500462273565843,-0.1500462273565843,0.0,0.0,0.0,62.8087760065922,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-07-03,15.547684313009485,57.46946336593509,69.78730671486252,15.547684313009485,15.547684313009485,3.086870729332122,3.086870729332122,3.086870729332122,3.182817684216486,3.182817684216486,3.182817684216486,-0.09594695488436399,-0.09594695488436399,-0.09594695488436399,0.0,0.0,0.0,63.54137592773467,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-07-10,15.520775153891503,57.31363532375369,69.39677629000245,15.520775153891503,15.520775153891503,3.095504954447299,3.095504954447299,3.095504954447299,3.182817684216486,3.182817684216486,3.182817684216486,-0.08731272976918653,-0.08731272976918653,-0.08731272976918653,0.0,0.0,0.0,63.56541153962519,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-07-17,15.49386599477352,57.210455771570246,69.58892475139895,15.49386599477352,15.49386599477352,3.082730039771726,3.082730039771726,3.082730039771726,3.182817684216486,3.182817684216486,3.182817684216486,-0.1000876444447602,-0.1000876444447602,-0.1000876444447602,0.0,0.0,0.0,63.25727212905949,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-07-24,15.466956835655537,56.93667208938228,69.20001974912672,15.466956835655537,15.466956835655537,3.0754411045889736,3.0754411045889736,3.0754411045889736,3.182817684216486,3.182817684216486,3.182817684216486,-0.10737657962751232,-0.10737657962751232,-0.10737657962751232,0.0,0.0,0.0,63.03467165093398,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-07-31,15.440047676537555,56.71908026857775,68.64800839592681,15.440047676537555,15.440047676537555,3.0658234295613145,3.0658234295613145,3.0658234295613145,3.182817684216486,3.182817684216486,3.182817684216486,-0.11699425465517127,-0.11699425465517127,-0.11699425465517127,0.0,0.0,0.0,62.77650759681013,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-08-07,15.413138518436542,56.001196823963824,68.16821392410877,15.413138518436542,15.413138518436542,3.032243284588186,3.032243284588186,3.032243284588186,3.182817684216486,3.182817684216486,3.182817684216486,-0.15057439962829944,-0.15057439962829944,-0.15057439962829944,0.0,0.0,0.0,62.14952428539325,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-08-14,15.386229360335529,54.70934034623173,67.05591513047733,15.386229360335529,15.386229360335529,2.981540856179082,2.981540856179082,2.981540856179082,3.182817684216486,3.182817684216486,3.182817684216486,-0.20127682803740354,-0.20127682803740354,-0.20127682803740354,0.0,0.0,0.0,61.26090082071805,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-08-21,15.359320202234517,54.42424042532065,66.755482400142,15.359320202234517,15.359320202234517,2.9417161409218413,2.9417161409218413,2.9417161409218413,3.182817684216486,3.182817684216486,3.182817684216486,-0.24110154329464462,-0.24110154329464462,-0.24110154329464462,0.0,0.0,0.0,60.542080354734715,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-08-28,15.332411044133504,53.653566399291236,66.19830387912923,15.332411044133504,15.332411044133504,2.9108230626734315,2.9108230626734315,2.9108230626734315,3.182817684216486,3.182817684216486,3.182817684216486,-0.27199462154305426,-0.27199462154305426,-0.27199462154305426,0.0,0.0,0.0,59.96234671778614,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-09-04,15.305501886032491,53.27796034784809,65.03087104285217,15.305501886032491,15.305501886032491,2.8448598472155204,2.8448598472155204,2.8448598472155204,3.182817684216486,3.182817684216486,3.182817684216486,-0.33795783700096554,-0.33795783700096554,-0.33795783700096554,0.0,0.0,0.0,58.84750964308775,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-09-11,15.278592727931478,50.85308223609069,63.211772474596195,15.278592727931478,15.278592727931478,2.7219296800475536,2.7219296800475536,2.7219296800475536,3.182817684216486,3.182817684216486,3.182817684216486,-0.46088800416893255,-0.46088800416893255,-0.46088800416893255,0.0,0.0,0.0,56.865847743446885,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
2022-09-18,15.251683569830465,48.41384849675561,60.760386052625016,15.251683569830465,15.251683569830465,2.6016286772612185,2.6016286772612185,2.6016286772612185,3.182817684216486,3.182817684216486,3.182817684216486,-0.5811890069552677,-0.5811890069552677,-0.5811890069552677,0.0,0.0,0.0,54.930900921615155,home_kitchen,Home & Kitchen,air fryer,SRC-TRENDS-001,prophet
