week_start,category_id,category_name,keyword,geo,timeframe,interest,is_partial,source_id,source_file
2026-06-07,electronics,Electronics,headphones,US,today 5-y,45,False,SRC-TRENDS-001,electronics_headphones.csv
2026-06-14,electronics,Electronics,headphones,US,today 5-y,44,False,SRC-TRENDS-001,electronics_headphones.csv
2026-06-21,electronics,Electronics,headphones,US,today 5-y,52,False,SRC-TRENDS-001,electronics_headphones.csv
2026-06-28,electronics,Electronics,headphones,US,today 5-y,33,False,SRC-TRENDS-001,electronics_headphones.csv
2026-07-05,electronics,Electronics,headphones,US,today 5-y,31,False,SRC-TRENDS-001,electronics_headphones.csv
2026-07-12,electronics,Electronics,headphones,US,today 5-y,28,False,SRC-TRENDS-001,electronics_headphones.csv
2026-07-19,electronics,Electronics,headphones,US,today 5-y,29,False,SRC-TRENDS-001,electronics_headphones.csv
2026-07-26,electronics,Electronics,headphones,US,today 5-y,28,False,SRC-TRENDS-001,electronics_headphones.csv
2026-08-02,electronics,Electronics,headphones,US,today 5-y,29,False,SRC-TRENDS-001,electronics_headphones.csv
2026-08-09,electronics,Electronics,headphones,US,today 5-y,38,False,SRC-TRENDS-001,electronics_headphones.csv
2026-08-16,electronics,Electronics,headphones,US,today 5-y,32,True,SRC-TRENDS-001,electronics_headphones.csv
2021-08-15,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,46,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-08-22,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-08-29,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,43,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-09-05,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-09-12,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-09-19,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-09-26,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-10-03,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-10-10,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-10-17,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-10-24,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,46,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-10-31,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,50,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-11-07,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,56,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-11-14,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,54,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-11-21,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,72,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-11-28,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,63,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-12-05,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,60,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-12-12,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,61,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-12-19,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,68,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-12-26,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,95,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-01-02,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,100,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-01-09,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,91,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-01-16,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,82,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-01-23,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,77,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-01-30,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,82,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-02-06,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,82,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-02-13,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,78,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-02-20,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,72,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-02-27,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,69,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-03-06,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,65,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-03-13,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,65,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-03-20,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,66,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-03-27,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,63,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-04-03,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,62,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-04-10,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,60,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-04-17,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,58,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-04-24,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,57,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-05-01,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,57,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-05-08,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-05-15,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,57,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-05-22,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-05-29,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,58,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-06-05,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,59,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-06-12,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,60,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-06-19,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,60,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-06-26,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,58,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-07-03,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,61,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-07-10,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,67,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-07-17,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,64,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-07-24,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,68,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-07-31,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,60,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-08-07,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,60,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-08-14,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,62,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-08-21,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,61,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-08-28,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,58,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-09-04,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,58,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-09-11,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-09-18,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-09-25,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,54,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-10-02,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-10-09,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,57,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-10-16,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,57,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-10-23,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,58,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-10-30,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,56,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-11-06,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,60,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-11-13,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,65,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-11-20,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,72,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-11-27,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,63,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-12-04,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,62,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-12-11,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,63,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-12-18,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,65,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2022-12-25,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,85,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-01-01,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,83,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-01-08,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,80,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-01-15,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,77,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-01-22,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,73,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-01-29,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,71,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-02-05,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,67,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-02-12,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,72,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-02-19,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,74,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-02-26,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,68,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-03-05,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,63,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-03-12,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,64,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-03-19,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,63,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-03-26,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,61,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-04-02,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,60,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-04-09,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,53,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-04-16,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,58,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-04-23,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,57,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-04-30,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,54,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-05-07,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,52,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-05-14,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,52,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-05-21,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,54,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-05-28,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,54,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-06-04,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-06-11,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-06-18,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,56,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-06-25,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,58,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-07-02,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,60,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-07-09,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,59,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-07-16,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,57,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-07-23,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-07-30,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,52,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-08-06,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,52,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-08-13,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,54,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-08-20,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,52,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-08-27,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,49,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-09-03,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,52,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-09-10,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,48,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-09-17,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,50,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-09-24,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,49,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-10-01,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,48,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-10-08,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,50,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-10-15,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,50,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-10-22,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-10-29,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,51,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-11-05,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-11-12,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,59,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-11-19,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,70,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-11-26,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,57,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-12-03,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,52,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-12-10,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,54,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-12-17,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,51,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-12-24,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,67,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2023-12-31,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,69,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-01-07,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,64,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-01-14,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,65,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-01-21,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,58,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-01-28,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,57,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-02-04,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-02-11,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,54,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-02-18,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-02-25,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,51,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-03-03,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,49,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-03-10,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,51,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-03-17,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-03-24,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,48,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-03-31,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-04-07,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-04-14,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,46,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-04-21,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-04-28,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-05-05,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-05-12,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,41,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-05-19,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-05-26,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,46,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-06-02,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,46,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-06-09,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,46,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-06-16,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-06-23,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-06-30,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,51,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-07-07,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,50,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-07-14,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,51,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-07-21,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,50,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-07-28,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,49,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-08-04,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-08-11,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-08-18,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-08-25,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-09-01,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-09-08,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-09-15,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,43,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-09-22,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,43,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-09-29,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,42,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-10-06,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,46,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-10-13,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,43,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-10-20,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-10-27,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-11-03,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-11-10,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,48,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-11-17,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,50,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-11-24,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,60,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-12-01,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,54,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-12-08,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,48,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-12-15,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,50,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-12-22,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,58,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2024-12-29,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,62,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-01-05,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,61,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-01-12,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-01-19,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-01-26,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,52,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-02-02,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-02-09,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-02-16,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,54,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-02-23,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-03-02,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,48,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-03-09,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-03-16,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,46,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-03-23,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,46,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-03-30,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-04-06,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-04-13,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,43,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-04-20,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,41,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-04-27,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,43,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-05-04,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,41,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-05-11,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,43,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
